re_Code;re_Text;re_Hauptdiagnose;re_Nebendiagnose;re_Prozedur
9-614.23;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 6 bis 8 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten pro Woche;0;0;1
9-614.24;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 8 bis 10 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten pro Woche;0;0;1
9-614.25;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 10 bis 12 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.26;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 12 bis 14 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.27;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 14 bis 16 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.28;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 16 bis 18 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.29;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 18 bis 20 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2a;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 20 bis 22 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2b;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 22 bis 24 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2c;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 24 bis 26 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2d;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 26 bis 28 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2e;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 28 bis 30 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2f;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 30 bis 32 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2g;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 32 bis 34 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2h;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 34 bis 36 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2j;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 36 bis 38 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2k;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 38 bis 40 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2m;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 40 bis 42 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2n;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 42 bis 44 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2p;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 44 bis 46 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-614.2r;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 1 bis 2 Merkmalen: mehr als 48 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten pro Woche;0;0;1
9-615.0;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: Intensivbehandlung ohne Therapieeinheiten pro Woche;0;0;1
9-615.10;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mit 1/12 bis 2 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-615.11;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mit mehr als 2 bis 4 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-615.12;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mit mehr als 4 bis 6 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-615.13;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mit mehr als 6 bis 8 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-615.14;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mit mehr als 8 bis 10 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-615.15;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mit mehr als 10 bis 12 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-615.20;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mit 1/12 bis 2 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachten Therapieeinheiten pro Woche;0;0;1
9-615.21;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 2 bis 4 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten pro Woche;0;0;1
9-615.22;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 4 bis 6 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten pro Woche;0;0;1
9-615.23;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 6 bis 8 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten pro Woche;0;0;1
9-615.24;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 8 bis 10 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.25;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 10 bis 12 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.26;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 12 bis 14 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.27;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 14 bis 16 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.28;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 16 bis 18 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.29;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 18 bis 20 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2a;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 20 bis 22 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2b;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 22 bis 24 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2c;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 24 bis 26 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2d;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 26 bis 28 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2e;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 28 bis 30 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2f;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 30 bis 32 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2g;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 32 bis 34 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2h;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 34 bis 36 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2j;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 36 bis 38 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2k;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 38 bis 40 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2m;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 40 bis 42 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2n;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 42 bis 44 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2p;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 44 bis 46 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2q;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 46 bis 48 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-615.2r;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 3 bis 4 Merkmalen: mehr als 48 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.0;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: Intensivbehandlung ohne Therapieeinheiten pro Woche;0;0;1
9-616.10;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mit 1/12 bis 2 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-616.11;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mit mehr als 2 bis 4 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-616.12;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mit mehr als 4 bis 6 durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten pro Woche;0;0;1
9-616.20;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: 1/12 bis 2 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.21;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 2 bis 4 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.22;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 4 bis 6 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.23;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 6 bis 8 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.24;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 8 bis 10 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.25;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 10 bis 12 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.26;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 12 bis 14 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.27;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 14 bis 16 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.28;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 16 bis 18 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.29;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 18 bis 20 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.2a;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 20 bis 22 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.2b;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 22 bis 24 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
9-616.2c;Intensivbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen, bei Patienten mit 5 und mehr Merkmalen: mehr als 24 bis 26 durch Spezialtherapeuten und/oder Pflegefachpersonen erbrachte Therapieeinheiten/Woche;0;0;1
