IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
14940;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Myokard;1-494.0;0;0;1
14941;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Perikard;1-494.1;0;0;1
14942;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Mediastinum;1-494.2;0;0;1
149430;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Mamma: Durch Feinnadelaspiration;1-494.30;0;0;1
149431;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Mamma: Durch Stanzbiopsie ohne Clip-Markierung der Biopsieregion;1-494.31;0;0;1
149432;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Mamma: Durch Stanzbiopsie mit Clip-Markierung der Biopsieregion;1-494.32;0;0;1
14944;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Brustwand;1-494.4;0;0;1
14946;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Peritoneum;1-494.6;0;0;1
14947;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Beckenperitoneum;1-494.7;0;0;1
14948;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Retroperitoneales Gewebe;1-494.8;0;0;1
1494b;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Lymphozele;1-494.b;0;0;1
1494x;Perkutane Biopsie an anderen Organen und Geweben mit Steuerung durch bildgebende Verfahren: Sonstige;1-494.x;0;0;1
14970;Transvenöse oder transarterielle Biopsie: Endokard;1-497.0;0;0;1
14971;Transvenöse oder transarterielle Biopsie: Endomyokard;1-497.1;0;0;1
14972;Transvenöse oder transarterielle Biopsie: Myokard;1-497.2;0;0;1
14973;Transvenöse oder transarterielle Biopsie: Leber;1-497.3;0;0;1
1497x;Transvenöse oder transarterielle Biopsie: Sonstige;1-497.x;0;0;1
1501;Biopsie der Mamma durch Inzision;1-501;0;0;1
15020;Biopsie an Muskeln und Weichteilen durch Inzision: Hals;1-502.0;0;0;1
15021;Biopsie an Muskeln und Weichteilen durch Inzision: Schulterregion;1-502.1;0;0;1
15022;Biopsie an Muskeln und Weichteilen durch Inzision: Oberarm und Ellenbogen;1-502.2;0;0;1
15023;Biopsie an Muskeln und Weichteilen durch Inzision: Unterarm und Hand;1-502.3;0;0;1
15024;Biopsie an Muskeln und Weichteilen durch Inzision: Rumpf;1-502.4;0;0;1
15025;Biopsie an Muskeln und Weichteilen durch Inzision: Oberschenkel;1-502.5;0;0;1
15026;Biopsie an Muskeln und Weichteilen durch Inzision: Unterschenkel;1-502.6;0;0;1
15027;Biopsie an Muskeln und Weichteilen durch Inzision: Fuß;1-502.7;0;0;1
1502x;Biopsie an Muskeln und Weichteilen durch Inzision: Sonstige;1-502.x;0;0;1
15030;Biopsie an Knochen durch Inzision: Skapula, Klavikula, Rippen und Sternum;1-503.0;0;0;1
15031;Biopsie an Knochen durch Inzision: Humerus;1-503.1;0;0;1
15032;Biopsie an Knochen durch Inzision: Radius und Ulna;1-503.2;0;0;1
15033;Biopsie an Knochen durch Inzision: Karpale, Metakarpale und Phalangen Hand;1-503.3;0;0;1
15034;Biopsie an Knochen durch Inzision: Wirbelsäule;1-503.4;0;0;1
15035;Biopsie an Knochen durch Inzision: Becken;1-503.5;0;0;1
15036;Biopsie an Knochen durch Inzision: Femur und Patella;1-503.6;0;0;1
15037;Biopsie an Knochen durch Inzision: Tibia und Fibula;1-503.7;0;0;1
15038;Biopsie an Knochen durch Inzision: Tarsale, Metatarsale und Phalangen Fuß;1-503.8;0;0;1
1503y;Biopsie an Knochen durch Inzision: N.n.bez.;1-503.y;0;0;1
15040;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Kiefergelenk;1-504.0;0;0;1
15041;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Gelenke des Schultergürtels;1-504.1;0;0;1
15045;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Gelenk an der Wirbelsäule;1-504.5;0;0;1
15046;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Hüftgelenk;1-504.6;0;0;1
15047;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Kniegelenk;1-504.7;0;0;1
15048;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Oberes Sprunggelenk;1-504.8;0;0;1
15049;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Sonstige Gelenke am Fuß;1-504.9;0;0;1
1504a;Biopsie an Gelenken und Schleimbeuteln durch Inzision: Schleimbeutel;1-504.a;0;0;1
15100;Biopsie an intrakraniellem Gewebe durch Inzision und Trepanation von Schädelknochen: Großhirn;1-510.0;0;0;1
15101;Biopsie an intrakraniellem Gewebe durch Inzision und Trepanation von Schädelknochen: Stammganglien;1-510.1;0;0;1
15102;Biopsie an intrakraniellem Gewebe durch Inzision und Trepanation von Schädelknochen: Hirnstamm;1-510.2;0;0;1
15103;Biopsie an intrakraniellem Gewebe durch Inzision und Trepanation von Schädelknochen: Kleinhirn;1-510.3;0;0;1
15106;Biopsie an intrakraniellem Gewebe durch Inzision und Trepanation von Schädelknochen: Hirnhäute;1-510.6;0;0;1
15108;Biopsie an intrakraniellem Gewebe durch Inzision und Trepanation von Schädelknochen: Schädelbasis;1-510.8;0;0;1
15109;Biopsie an intrakraniellem Gewebe durch Inzision und Trepanation von Schädelknochen: Gesichtsschädel;1-510.9;0;0;1
151100;Stereotaktische Biopsie an intrakraniellem Gewebe: Großhirn: 1 bis 5 Entnahmestellen;1-511.00;0;0;1
151101;Stereotaktische Biopsie an intrakraniellem Gewebe: Großhirn: Mehr als 5 Entnahmestellen;1-511.01;0;0;1
15111;Stereotaktische Biopsie an intrakraniellem Gewebe: Stammganglien;1-511.1;0;0;1
15112;Stereotaktische Biopsie an intrakraniellem Gewebe: Hirnstamm;1-511.2;0;0;1
15120;Biopsie an intraspinalem Gewebe durch Inzision: Rückenmark;1-512.0;0;0;1
15138;Biopsie an peripheren Nerven durch Inzision: Nerven Bein;1-513.8;0;0;1
15139;Biopsie an peripheren Nerven durch Inzision: Nerven Fuß;1-513.9;0;0;1
15140;Biopsie an Hypophyse und Corpus pineale durch Inzision: Hypophyse transseptal/transsphenoidal;1-514.0;0;0;1
1520;Biopsie am Augenlid durch Inzision;1-520;0;0;1
15297;Biopsie an anderen Teilen des Auges durch Inzision: Orbita;1-529.7;0;0;1
15298;Biopsie an anderen Teilen des Auges durch Inzision: Tränenwege;1-529.8;0;0;1
1529x;Biopsie an anderen Teilen des Auges durch Inzision: Sonstige;1-529.x;0;0;1
1531;Biopsie am äußeren Gehörgang durch Inzision;1-531;0;0;1
1537;Biopsie am Naseninnenraum durch Inzision;1-537;0;0;1
1538;Biopsie an den Nasennebenhöhlen durch Inzision;1-538;0;0;1
1539;Biopsie an anderen Teilen der Nase durch Inzision;1-539;0;0;1
1542;Biopsie an Speicheldrüse und Speicheldrüsenausführungsgang durch Inzision;1-542;0;0;1
15451;Biopsie an anderen Strukturen des Mundes und der Mundhöhle durch Inzision: Alveolarkamm;1-545.1;0;0;1
15453;Biopsie an anderen Strukturen des Mundes und der Mundhöhle durch Inzision: Mundboden;1-545.3;0;0;1
1545x;Biopsie an anderen Strukturen des Mundes und der Mundhöhle durch Inzision: Sonstige;1-545.x;0;0;1
1546;Biopsie am Oropharynx durch Inzision;1-546;0;0;1
1547;Biopsie am Hypopharynx durch Inzision;1-547;0;0;1
1548;Biopsie am Nasopharynx durch Inzision;1-548;0;0;1
15490;Biopsie am Larynx durch Inzision: Supraglottis;1-549.0;0;0;1
15491;Biopsie am Larynx durch Inzision: Glottis;1-549.1;0;0;1
15492;Biopsie am Larynx durch Inzision: Subglottis;1-549.2;0;0;1
1549x;Biopsie am Larynx durch Inzision: Sonstige;1-549.x;0;0;1
1549y;Biopsie am Larynx durch Inzision: N.n.bez.;1-549.y;0;0;1
1550;Biopsie am Zwerchfell durch Inzision;1-550;0;0;1
15510;Biopsie an der Leber durch Inzision: Durch Exzision;1-551.0;0;0;1
15511;Biopsie an der Leber durch Inzision: Nadelbiopsie;1-551.1;0;0;1
1551x;Biopsie an der Leber durch Inzision: Sonstige;1-551.x;0;0;1
1553;Biopsie am Pankreas durch Inzision;1-553;0;0;1
1554;Biopsie am Magen durch Inzision;1-554;0;0;1
15561;Biopsie am Kolon durch Inzision: Colon transversum;1-556.1;0;0;1
15563;Biopsie am Kolon durch Inzision: Colon sigmoideum;1-556.3;0;0;1
15570;Biopsie an Rektum und perirektalem Gewebe durch Inzision: Rektum;1-557.0;0;0;1
15571;Biopsie an Rektum und perirektalem Gewebe durch Inzision: Perirektales Gewebe;1-557.1;0;0;1
15590;Biopsie an anderen Verdauungsorganen, Peritoneum und retroperitonealem Gewebe durch Inzision: Ösophagus;1-559.0;0;0;1
15591;Biopsie an anderen Verdauungsorganen, Peritoneum und retroperitonealem Gewebe durch Inzision: Darm, n.n.bez.;1-559.1;0;0;1
15592;Biopsie an anderen Verdauungsorganen, Peritoneum und retroperitonealem Gewebe durch Inzision: Mesenterium;1-559.2;0;0;1
15593;Biopsie an anderen Verdauungsorganen, Peritoneum und retroperitonealem Gewebe durch Inzision: Omentum;1-559.3;0;0;1
15594;Biopsie an anderen Verdauungsorganen, Peritoneum und retroperitonealem Gewebe durch Inzision: Peritoneum;1-559.4;0;0;1
15595;Biopsie an anderen Verdauungsorganen, Peritoneum und retroperitonealem Gewebe durch Inzision: Retroperitoneales Gewebe;1-559.5;0;0;1
1559x;Biopsie an anderen Verdauungsorganen, Peritoneum und retroperitonealem Gewebe durch Inzision: Sonstige;1-559.x;0;0;1
15600;Biopsie an Niere und perirenalem Gewebe durch Inzision: Niere;1-560.0;0;0;1
15610;Biopsie an Urethra und periurethralem Gewebe durch Inzision: Urethra;1-561.0;0;0;1
15620;Biopsie an anderen Harnorganen durch Inzision: Ureter;1-562.0;0;0;1
15622;Biopsie an anderen Harnorganen durch Inzision: Harnblase;1-562.2;0;0;1
15640;Biopsie am Penis durch Inzision: Glans penis;1-564.0;0;0;1
15641;Biopsie am Penis durch Inzision: Penisschaft;1-564.1;0;0;1
1565;Biopsie am Hoden durch Inzision;1-565;0;0;1
15690;Biopsie an anderen männlichen Geschlechtsorganen durch Inzision: Epididymis;1-569.0;0;0;1
15700;Biopsie an Ovar, Tuba(e) uterina(e) und Ligamenten des Uterus durch Inzision: Ovar;1-570.0;0;0;1
15701;Biopsie an Ovar, Tuba(e) uterina(e) und Ligamenten des Uterus durch Inzision: Tuba(e) uterina(e);1-570.1;0;0;1
15702;Biopsie an Ovar, Tuba(e) uterina(e) und Ligamenten des Uterus durch Inzision: Ligamente des Uterus;1-570.2;0;0;1
15710;Biopsie an Uterus und Cervix uteri durch Inzision: Corpus uteri;1-571.0;0;0;1
15711;Biopsie an Uterus und Cervix uteri durch Inzision: Cervix uteri;1-571.1;0;0;1
1572;Biopsie an der Vagina durch Inzision;1-572;0;0;1
1573;Biopsie an der Vulva durch Inzision;1-573;0;0;1
1574;Biopsie am weiblichen Perineum durch Inzision;1-574;0;0;1
15790;Biopsie an anderen weiblichen Geschlechtsorganen durch Inzision: Vaginale Biopsie des Douglasraumes;1-579.0;0;0;1
15801;Biopsie an Herz und Perikard durch Inzision: Perikard;1-580.1;0;0;1
15810;Biopsie am Mediastinum und anderen intrathorakalen Organen durch Inzision: Mediastinum;1-581.0;0;0;1
15812;Biopsie am Mediastinum und anderen intrathorakalen Organen durch Inzision: Bronchus;1-581.2;0;0;1
15813;Biopsie am Mediastinum und anderen intrathorakalen Organen durch Inzision: Lunge;1-581.3;0;0;1
15814;Biopsie am Mediastinum und anderen intrathorakalen Organen durch Inzision: Pleura;1-581.4;0;0;1
1583;Biopsie an anderen Organen des Halses durch Inzision;1-583;0;0;1
1585x;Biopsie an anderen intraabdominalen Organen durch Inzision: Sonstige;1-585.x;0;0;1
15860;Biopsie an Lymphknoten durch Inzision: Zervikal;1-586.0;0;0;1
15861;Biopsie an Lymphknoten durch Inzision: Supraklavikulär;1-586.1;0;0;1
15862;Biopsie an Lymphknoten durch Inzision: Axillär;1-586.2;0;0;1
15863;Biopsie an Lymphknoten durch Inzision: Mediastinal;1-586.3;0;0;1
15866;Biopsie an Lymphknoten durch Inzision: Inguinal;1-586.6;0;0;1
1586x;Biopsie an Lymphknoten durch Inzision: Sonstige;1-586.x;0;0;1
15870;Biopsie an Blutgefäßen durch Inzision: Gefäße Kopf und Hals, extrakraniell;1-587.0;0;0;1
15890;Biopsie an anderen Organen und Geweben durch Inzision: Brustwand;1-589.0;0;0;1
15891;Biopsie an anderen Organen und Geweben durch Inzision: Bauchwand;1-589.1;0;0;1
1589x;Biopsie an anderen Organen und Geweben durch Inzision: Sonstige;1-589.x;0;0;1
16100;Diagnostische Laryngoskopie: Direkt;1-610.0;0;0;1
16101;Diagnostische Laryngoskopie: Indirekt;1-610.1;0;0;1
16102;Diagnostische Laryngoskopie: Mikrolaryngoskopie;1-610.2;0;0;1
1610x;Diagnostische Laryngoskopie: Sonstige;1-610.x;0;0;1
16110;Diagnostische Pharyngoskopie: Direkt;1-611.0;0;0;1
16111;Diagnostische Pharyngoskopie: Indirekt;1-611.1;0;0;1
1611x;Diagnostische Pharyngoskopie: Sonstige;1-611.x;0;0;1
1612;Diagnostische Rhinoskopie;1-612;0;0;1
1613;Evaluation des Schluckens mit flexiblem Endoskop;1-613;0;0;1
162000;Diagnostische Tracheobronchoskopie: Mit flexiblem Instrument: Ohne weitere Maßnahmen;1-620.00;0;0;1
162001;Diagnostische Tracheobronchoskopie: Mit flexiblem Instrument: Mit bronchoalveolärer Lavage;1-620.01;0;0;1
162002;Diagnostische Tracheobronchoskopie: Mit flexiblem Instrument: Mit Alveoloskopie;1-620.02;0;0;1
162003;Diagnostische Tracheobronchoskopie: Mit flexiblem Instrument: Mit katheterbasierter Luftstrommessung;1-620.03;0;0;1
16200x;Diagnostische Tracheobronchoskopie: Mit flexiblem Instrument: Sonstige;1-620.0x;0;0;1
162010;Diagnostische Tracheobronchoskopie: Mit starrem Instrument: Ohne weitere Maßnahmen;1-620.10;0;0;1
162011;Diagnostische Tracheobronchoskopie: Mit starrem Instrument: Mit katheterbasierter Luftstrommessung;1-620.11;0;0;1
16201x;Diagnostische Tracheobronchoskopie: Mit starrem Instrument: Sonstige;1-620.1x;0;0;1
16202;Diagnostische Tracheobronchoskopie: Mit Autofluoreszenzlicht;1-620.2;0;0;1
1620x;Diagnostische Tracheobronchoskopie: Sonstige;1-620.x;0;0;1
1620y;Diagnostische Tracheobronchoskopie: N.n.bez.;1-620.y;0;0;1
16300;Diagnostische Ösophagoskopie: Mit flexiblem Instrument;1-630.0;0;0;1
16301;Diagnostische Ösophagoskopie: Mit starrem Instrument;1-630.1;0;0;1
1630x;Diagnostische Ösophagoskopie: Sonstige;1-630.x;0;0;1
1631;Diagnostische Ösophagogastroskopie;1-631;0;0;1
1632;Diagnostische Ösophagogastroduodenoskopie;1-632;0;0;1
1635;Diagnostische Jejunoskopie;1-635;0;0;1
16360;Diagnostische Intestinoskopie (Endoskopie des tiefen Jejunums und Ileums): Einfach (durch Push-Technik);1-636.0;0;0;1
16361;Diagnostische Intestinoskopie (Endoskopie des tiefen Jejunums und Ileums): Durch Push-and-pull-back-Technik;1-636.1;0;0;1
1636x;Diagnostische Intestinoskopie (Endoskopie des tiefen Jejunums und Ileums): Sonstige;1-636.x;0;0;1
16381;Diagnostische Endoskopie des oberen Verdauungstraktes über ein Stoma: Diagnostische Ösophagogastroduodenoskopie;1-638.1;0;0;1
16383;Diagnostische Endoskopie des oberen Verdauungstraktes über ein Stoma: Diagnostische Duodenoskopie;1-638.3;0;0;1
163a;Kapselendoskopie des Dünndarms;1-63a;0;0;1
163b;Chromoendoskopie des oberen Verdauungstraktes;1-63b;0;0;1
1640;Diagnostische retrograde Darstellung der Gallenwege;1-640;0;0;1
1641;Diagnostische retrograde Darstellung der Pankreaswege;1-641;0;0;1
1642;Diagnostische retrograde Darstellung der Gallen- und Pankreaswege;1-642;0;0;1
16430;Diagnostische direkte Endoskopie der Gallenwege (duktale Endoskopie) (POCS): Mit nicht modular aufgebautem Cholangioskop;1-643.0;0;0;1
16431;Diagnostische direkte Endoskopie der Gallenwege (duktale Endoskopie) (POCS): Mit modular aufgebautem Cholangioskop;1-643.1;0;0;1
1645;Zugang durch retrograde Endoskopie;1-645;0;0;1
16500;Diagnostische Koloskopie: Partiell;1-650.0;0;0;1
16501;Diagnostische Koloskopie: Total, bis Zäkum;1-650.1;0;0;1
16502;Diagnostische Koloskopie: Total, mit Ileoskopie;1-650.2;0;0;1
1650x;Diagnostische Koloskopie: Sonstige;1-650.x;0;0;1
1650y;Diagnostische Koloskopie: N.n.bez.;1-650.y;0;0;1
1651;Diagnostische Sigmoideoskopie;1-651;0;0;1
16520;Diagnostische Endoskopie des Darmes über ein Stoma: Ileoskopie;1-652.0;0;0;1
16521;Diagnostische Endoskopie des Darmes über ein Stoma: Koloskopie;1-652.1;0;0;1
16522;Diagnostische Endoskopie des Darmes über ein Stoma: Sigmoideoskopie;1-652.2;0;0;1
16523;Diagnostische Endoskopie des Darmes über ein Stoma: Proktoskopie;1-652.3;0;0;1
16524;Diagnostische Endoskopie des Darmes über ein Stoma: Rektoskopie;1-652.4;0;0;1
1653;Diagnostische Proktoskopie;1-653;0;0;1
16540;Diagnostische Rektoskopie: Mit flexiblem Instrument;1-654.0;0;0;1
16541;Diagnostische Rektoskopie: Mit starrem Instrument;1-654.1;0;0;1
1654x;Diagnostische Rektoskopie: Sonstige;1-654.x;0;0;1
1654y;Diagnostische Rektoskopie: N.n.bez.;1-654.y;0;0;1
1655;Chromoendoskopie des unteren Verdauungstraktes;1-655;0;0;1
1656;Kapselendoskopie des Kolons;1-656;0;0;1
1660;Diagnostische Urethroskopie;1-660;0;0;1
1661;Diagnostische Urethrozystoskopie;1-661;0;0;1
16630;Diagnostische Urethrozystoskopie einer augmentierten Harnblase: Ohne künstlichen Sphinkter;1-663.0;0;0;1
16631;Diagnostische Urethrozystoskopie einer augmentierten Harnblase: Mit künstlichem Sphinkter;1-663.1;0;0;1
1665;Diagnostische Ureterorenoskopie;1-665;0;0;1
16661;Diagnostische Endoskopie einer Harnableitung: Ersatzblase;1-666.1;0;0;1
16662;Diagnostische Endoskopie einer Harnableitung: Conduit;1-666.2;0;0;1
16681;Diagnostische Endoskopie der Harnwege über ein Stoma: Diagnostische Urethrozystoskopie;1-668.1;0;0;1
16682;Diagnostische Endoskopie der Harnwege über ein Stoma: Diagnostische Ureterorenoskopie;1-668.2;0;0;1
1670;Diagnostische Vaginoskopie;1-670;0;0;1
1671;Diagnostische Kolposkopie;1-671;0;0;1
1672;Diagnostische Hysteroskopie;1-672;0;0;1
1674;Diagnostische Embryofetoskopie;1-674;0;0;1
1681;Diagnostische Endoskopie der Tränenwege;1-681;0;0;1
1682;Diagnostische Endoskopie der Milchgänge;1-682;0;0;1
1683;Diagnostische Sialendoskopie der Glandula submandibularis oder der Glandula parotis;1-683;0;0;1
16900;Diagnostische Bronchoskopie und Tracheoskopie durch Inzision und intraoperativ: Bronchoskopie;1-690.0;0;0;1
16901;Diagnostische Bronchoskopie und Tracheoskopie durch Inzision und intraoperativ: Tracheoskopie;1-690.1;0;0;1
16910;Diagnostische Thorakoskopie und Mediastinoskopie: Thorakoskopie;1-691.0;0;0;1
16911;Diagnostische Thorakoskopie und Mediastinoskopie: Mediastinoskopie;1-691.1;0;0;1
16931;Diagnostische Endoskopie der Harnwege durch Inzision und intraoperativ: Ureterorenoskopie;1-693.1;0;0;1
16932;Diagnostische Endoskopie der Harnwege durch Inzision und intraoperativ: Zystoskopie;1-693.2;0;0;1
1693x;Diagnostische Endoskopie der Harnwege durch Inzision und intraoperativ: Sonstige;1-693.x;0;0;1
1694;Diagnostische Laparoskopie (Peritoneoskopie);1-694;0;0;1
16950;Diagnostische Endoskopie des Verdauungstraktes durch Inzision und intraoperativ: Magen;1-695.0;0;0;1
16952;Diagnostische Endoskopie des Verdauungstraktes durch Inzision und intraoperativ: Dickdarm;1-695.2;0;0;1
169541;Diagnostische Endoskopie des Verdauungstraktes durch Inzision und intraoperativ: Gallenwege: Perkutan-transhepatisch;1-695.41;0;0;1
169542;Diagnostische Endoskopie des Verdauungstraktes durch Inzision und intraoperativ: Gallenwege: Durch Inzision der Gallenwege, der Gallenblase oder über den Zystikusstumpf;1-695.42;0;0;1
1695x;Diagnostische Endoskopie des Verdauungstraktes durch Inzision und intraoperativ: Sonstige;1-695.x;0;0;1
16970;Diagnostische Arthroskopie: Kiefergelenk;1-697.0;0;0;1
16971;Diagnostische Arthroskopie: Schultergelenk;1-697.1;0;0;1
16972;Diagnostische Arthroskopie: Ellenbogengelenk;1-697.2;0;0;1
16973;Diagnostische Arthroskopie: Handgelenk;1-697.3;0;0;1
16976;Diagnostische Arthroskopie: Hüftgelenk;1-697.6;0;0;1
16977;Diagnostische Arthroskopie: Kniegelenk;1-697.7;0;0;1
16978;Diagnostische Arthroskopie: Oberes Sprunggelenk;1-697.8;0;0;1
16979;Diagnostische Arthroskopie: Sonstige Gelenke am Fuß;1-697.9;0;0;1
16980;Diagnostische Endoskopie durch Punktion, Inzision und intraoperativ am Zentralnervensystem: Intrakranielle diagnostische Endoskopie;1-698.0;0;0;1
16990;Andere diagnostische Endoskopie durch Punktion, Inzision und intraoperativ: Endoskopie der Nasennebenhöhlen;1-699.0;0;0;1
16992;Andere diagnostische Endoskopie durch Punktion, Inzision und intraoperativ: Amnioskopie;1-699.2;0;0;1
1700;Spezifische allergologische Provokationstestung;1-700;0;0;1
1710;Ganzkörperplethysmographie;1-710;0;0;1
1711;Bestimmung der CO-Diffusionskapazität;1-711;0;0;1
1712;Spiroergometrie;1-712;0;0;1
