IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
M171;Sonstige primäre Gonarthrose;M17.1;1;1;0
M172;Posttraumatische Gonarthrose, beidseitig;M17.2;1;0;0
M173;Sonstige posttraumatische Gonarthrose;M17.3;1;0;0
M179;Gonarthrose, nicht näher bezeichnet;M17.9;1;1;0
M1901;Primäre Arthrose sonstiger Gelenke: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];M19.01;1;1;0
M1981;Sonstige näher bezeichnete Arthrose: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];M19.81;0;1;0
M1991;Arthrose, nicht näher bezeichnet: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];M19.91;0;1;0
M1997;Arthrose, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M19.97;1;0;0
M201;Hallux valgus (erworben);M20.1;1;1;0
M202;Hallux rigidus;M20.2;1;1;0
M203;Sonstige Deformität der Großzehe (erworben);M20.3;1;1;0
M204;Sonstige Hammerzehe(n) (erworben);M20.4;1;1;0
M205;Sonstige Deformitäten der Zehe(n) (erworben);M20.5;1;1;0
M216;Sonstige erworbene Deformitäten des Knöchels und des Fußes;M21.6;1;1;0
M2175;Unterschiedliche Extremitätenlänge (erworben): Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];M21.75;1;0;0
M220;Habituelle Luxation der Patella;M22.0;1;0;0
M222;Krankheiten im Patellofemoralbereich;M22.2;1;1;0
M224;Chondromalacia patellae;M22.4;1;1;0
M228;Sonstige Krankheiten der Patella;M22.8;0;1;0
M229;Krankheit der Patella, nicht näher bezeichnet;M22.9;0;1;0
M2320;Meniskusschädigung durch alten Riss oder alte Verletzung: Mehrere Lokalisationen;M23.20;1;1;0
M2322;Meniskusschädigung durch alten Riss oder alte Verletzung: Hinterhorn des Innenmeniskus;M23.22;1;1;0
M2323;Meniskusschädigung durch alten Riss oder alte Verletzung: Sonstiger und nicht näher bezeichneter Teil des Innenmeniskus;M23.23;1;1;0
M2326;Meniskusschädigung durch alten Riss oder alte Verletzung: Sonstiger und nicht näher bezeichneter Teil des Außenmeniskus;M23.26;0;1;0
M2332;Sonstige Meniskusschädigungen: Hinterhorn des Innenmeniskus;M23.32;1;1;0
M2333;Sonstige Meniskusschädigungen: Sonstiger und nicht näher bezeichneter Teil des Innenmeniskus;M23.33;1;1;0
M2335;Sonstige Meniskusschädigungen: Hinterhorn des Außenmeniskus;M23.35;0;1;0
M2336;Sonstige Meniskusschädigungen: Sonstiger und nicht näher bezeichneter Teil des Außenmeniskus;M23.36;1;1;0
M2339;Sonstige Meniskusschädigungen: Nicht näher bezeichneter Meniskus;M23.39;1;0;0
M234;Freier Gelenkkörper im Kniegelenk;M23.4;1;1;0
M2363;Sonstige Spontanruptur eines oder mehrerer Bänder des Kniegelenkes: Innenband [Lig. collaterale tibiale];M23.63;1;0;0
M2381;Sonstige Binnenschädigungen des Kniegelenkes: Vorderes Kreuzband;M23.81;1;1;0
M2389;Sonstige Binnenschädigungen des Kniegelenkes: Nicht näher bezeichnetes Band;M23.89;0;1;0
M2399;Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Nicht näher bezeichnetes Band oder nicht näher bezeichneter Meniskus;M23.99;0;1;0
M2407;Freier Gelenkkörper: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M24.07;1;1;0
M2429;Krankheiten der Bänder: Nicht näher bezeichnete Lokalisation;M24.29;0;1;0
M2456;Gelenkkontraktur: Unterschenkel [Fibula, Tibia, Kniegelenk];M24.56;0;1;0
M2469;Ankylose eines Gelenkes: Nicht näher bezeichnete Lokalisation;M24.69;1;0;0
M2485;Sonstige näher bezeichnete Gelenkschädigungen, anderenorts nicht klassifiziert: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];M24.85;1;0;0
M2531;Sonstige Instabilität eines Gelenkes: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];M25.31;0;1;0
M2537;Sonstige Instabilität eines Gelenkes: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M25.37;1;1;0
M2561;Gelenksteife, anderenorts nicht klassifiziert: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];M25.61;0;1;0
M2588;Sonstige näher bezeichnete Gelenkkrankheiten: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];M25.88;0;1;0
M4210;Osteochondrose der Wirbelsäule beim Erwachsenen: Mehrere Lokalisationen der Wirbelsäule;M42.10;0;1;0
M4216;Osteochondrose der Wirbelsäule beim Erwachsenen: Lumbalbereich;M42.16;0;1;0
M4316;Spondylolisthesis: Lumbalbereich;M43.16;1;1;0
M4317;Spondylolisthesis: Lumbosakralbereich;M43.17;1;0;0
M4726;Sonstige Spondylose mit Radikulopathie: Lumbalbereich;M47.26;1;1;0
M4782;Sonstige Spondylose: Zervikalbereich;M47.82;0;1;0
M4784;Sonstige Spondylose: Thorakalbereich;M47.84;0;1;0
M4786;Sonstige Spondylose: Lumbalbereich;M47.86;1;1;0
M4799;Spondylose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;M47.99;1;0;0
M4802;Spinal(kanal)stenose: Zervikalbereich;M48.02;0;1;0
M4806;Spinal(kanal)stenose: Lumbalbereich;M48.06;1;1;0
M501;Zervikaler Bandscheibenschaden mit Radikulopathie;M50.1;1;0;0
M502;Sonstige zervikale Bandscheibenverlagerung;M50.2;1;0;0
M510;Lumbale und sonstige Bandscheibenschäden mit Myelopathie;M51.0;1;1;0
M511;Lumbale und sonstige Bandscheibenschäden mit Radikulopathie;M51.1;1;1;0
M512;Sonstige näher bezeichnete Bandscheibenverlagerung;M51.2;1;1;0
M513;Sonstige näher bezeichnete Bandscheibendegeneration;M51.3;1;1;0
M518;Sonstige näher bezeichnete Bandscheibenschäden;M51.8;1;0;0
M5416;Radikulopathie: Lumbalbereich;M54.16;1;1;0
M5417;Radikulopathie: Lumbosakralbereich;M54.17;0;1;0
M542;Zervikalneuralgie;M54.2;1;0;0
M544;Lumboischialgie;M54.4;1;1;0
M545;Kreuzschmerz;M54.5;1;0;0
M5486;Sonstige Rückenschmerzen: Lumbalbereich;M54.86;1;0;0
M6580;Sonstige Synovitis und Tenosynovitis: Mehrere Lokalisationen;M65.80;0;1;0
M6585;Sonstige Synovitis und Tenosynovitis: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];M65.85;0;1;0
M6586;Sonstige Synovitis und Tenosynovitis: Unterschenkel [Fibula, Tibia, Kniegelenk];M65.86;0;1;0
M6587;Sonstige Synovitis und Tenosynovitis: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M65.87;0;1;0
M6589;Sonstige Synovitis und Tenosynovitis: Nicht näher bezeichnete Lokalisation;M65.89;0;1;0
M6591;Synovitis und Tenosynovitis, nicht näher bezeichnet: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];M65.91;0;1;0
M6596;Synovitis und Tenosynovitis, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk];M65.96;0;1;0
M6721;Hypertrophie der Synovialis, anderenorts nicht klassifiziert: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];M67.21;0;1;0
M6736;Transitorische Synovitis: Unterschenkel [Fibula, Tibia, Kniegelenk];M67.36;0;1;0
M6747;Ganglion: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M67.47;0;1;0
M6786;Sonstige näher bezeichnete Krankheiten der Synovialis und der Sehnen: Unterschenkel [Fibula, Tibia, Kniegelenk];M67.86;0;1;0
M6787;Sonstige näher bezeichnete Krankheiten der Synovialis und der Sehnen: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M67.87;0;1;0
M704;Bursitis praepatellaris;M70.4;0;1;0
M706;Bursitis trochanterica;M70.6;0;1;0
M712;Synovialzyste im Bereich der Kniekehle [Baker-Zyste];M71.2;1;1;0
M750;Adhäsive Entzündung der Schultergelenkkapsel;M75.0;0;1;0
M751;Läsionen der Rotatorenmanschette;M75.1;1;1;0
M752;Tendinitis des M. biceps brachii;M75.2;0;1;0
M753;Tendinitis calcarea im Schulterbereich;M75.3;1;1;0
M754;Impingement-Syndrom der Schulter;M75.4;1;1;0
M755;Bursitis im Schulterbereich;M75.5;1;1;0
M758;Sonstige Schulterläsionen;M75.8;0;1;0
M766;Tendinitis der Achillessehne;M76.6;1;1;0
M773;Kalkaneussporn;M77.3;1;0;0
M774;Metatarsalgie;M77.4;1;1;0
M7909;Rheumatismus, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;M79.09;0;1;0
M7915;Myalgie: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];M79.15;0;1;0
M7946;Hypertrophie des Corpus adiposum (infrapatellare) [Hoffa-Kastert-Syndrom]: Unterschenkel [Fibula, Tibia, Kniegelenk];M79.46;0;1;0
M7970;Fibromyalgie: Mehrere Lokalisationen;M79.70;0;1;0
M8199;Osteoporose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;M81.99;0;1;0
M8565;Sonstige Knochenzyste: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];M85.65;0;1;0
M8589;Sonstige näher bezeichnete Veränderungen der Knochendichte und -struktur: Nicht näher bezeichnete Lokalisation;M85.89;0;1;0
M8997;Knochenkrankheit, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M89.97;0;1;0
M932;Osteochondrosis dissecans;M93.2;0;1;0
M9426;Chondromalazie: Unterschenkel [Fibula, Tibia, Kniegelenk];M94.26;1;1;0
M950;Erworbene Deformität der Nase;M95.0;1;1;0
M961;Postlaminektomie-Syndrom, anderenorts nicht klassifiziert;M96.1;1;1;0
M9963;Stenose der Foramina intervertebralia, knöchern oder durch Subluxation: Lumbalbereich [lumbosakral];M99.63;0;1;0
M9973;Stenose der Foramina intervertebralia, bindegewebig oder durch Bandscheiben: Lumbalbereich [lumbosakral];M99.73;0;1;0
M9984;Sonstige biomechanische Funktionsstörungen: Sakralbereich [sakrokokzygeal, sakroiliakal];M99.84;0;1;0
N083;Glomeruläre Krankheiten bei Diabetes mellitus;N08.3;0;1;0
N10;Akute tubulointerstitielle Nephritis;N10;1;1;0
N118;Sonstige chronische tubulointerstitielle Nephritis;N11.8;0;1;0
N12;Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet;N12;1;0;0
N130;Hydronephrose bei ureteropelviner Obstruktion;N13.0;1;0;0
N131;Hydronephrose bei Ureterstriktur, anderenorts nicht klassifiziert;N13.1;1;1;0
N132;Hydronephrose bei Obstruktion durch Nieren- und Ureterstein;N13.2;1;1;0
N133;Sonstige und nicht näher bezeichnete Hydronephrose;N13.3;1;1;0
N135;Abknickung und Striktur des Ureters ohne Hydronephrose;N13.5;1;1;0
N136;Pyonephrose;N13.6;1;1;0
N138;Sonstige obstruktive Uropathie und Refluxuropathie;N13.8;0;1;0
N182;Chronische Nierenkrankheit, Stadium 2;N18.2;0;1;0
N183;Chronische Nierenkrankheit, Stadium 3;N18.3;0;1;0
N184;Chronische Nierenkrankheit, Stadium 4;N18.4;0;1;0
N185;Chronische Nierenkrankheit, Stadium 5;N18.5;0;1;0
N189;Chronische Nierenkrankheit, nicht näher bezeichnet;N18.9;0;1;0
N19;Nicht näher bezeichnete Niereninsuffizienz;N19;0;1;0
N200;Nierenstein;N20.0;1;1;0
N201;Ureterstein;N20.1;1;1;0
N202;Nierenstein und Ureterstein gleichzeitig;N20.2;1;0;0
N210;Stein in der Harnblase;N21.0;1;1;0
N23;Nicht näher bezeichnete Nierenkolik;N23;1;1;0
N288;Sonstige näher bezeichnete Krankheiten der Niere und des Ureters;N28.8;0;1;0
N300;Akute Zystitis;N30.0;1;1;0
N301;Interstitielle Zystitis (chronisch);N30.1;1;1;0
N302;Sonstige chronische Zystitis;N30.2;1;1;0
N308;Sonstige Zystitis;N30.8;1;1;0
N309;Zystitis, nicht näher bezeichnet;N30.9;0;1;0
N311;Neurogene Reflexblase, anderenorts nicht klassifiziert;N31.1;1;0;0
N319;Neuromuskuläre Dysfunktion der Harnblase, nicht näher bezeichnet;N31.9;1;0;0
N320;Blasenhalsobstruktion;N32.0;1;1;0
N328;Sonstige näher bezeichnete Krankheiten der Harnblase;N32.8;1;1;0
N341;Unspezifische Urethritis;N34.1;0;1;0
N342;Sonstige Urethritis;N34.2;0;1;0
N350;Posttraumatische Harnröhrenstriktur;N35.0;1;0;0
N351;Postinfektiöse Harnröhrenstriktur, anderenorts nicht klassifiziert;N35.1;1;1;0
N358;Sonstige Harnröhrenstriktur;N35.8;1;1;0
N359;Harnröhrenstriktur, nicht näher bezeichnet;N35.9;1;1;0
N362;Harnröhrenkarunkel;N36.2;1;1;0
N390;Harnwegsinfektion, Lokalisation nicht näher bezeichnet;N39.0;1;1;0
N393;Belastungsinkontinenz [Stressinkontinenz];N39.3;1;1;0
N3941;Überlaufinkontinenz;N39.41;1;1;0
N3942;Dranginkontinenz;N39.42;1;1;0
N3948;Sonstige näher bezeichnete Harninkontinenz;N39.48;0;1;0
N40;Prostatahyperplasie;N40;1;1;0
N410;Akute Prostatitis;N41.0;1;0;0
N411;Chronische Prostatitis;N41.1;1;1;0
N413;Prostatazystitis;N41.3;1;0;0
N420;Prostatastein;N42.0;0;1;0
N421;Kongestion und Blutung der Prostata;N42.1;1;1;0
N430;Funikulozele;N43.0;1;0;0
N432;Sonstige Hydrozele;N43.2;1;1;0
N433;Hydrozele, nicht näher bezeichnet;N43.3;1;1;0
N434;Spermatozele;N43.4;1;1;0
N440;Hodentorsion;N44.0;1;1;0
N459;Orchitis, Epididymitis und Epididymoorchitis ohne Abszess;N45.9;1;1;0
N47;Vorhauthypertrophie, Phimose und Paraphimose;N47;0;1;0
N492;Entzündliche Krankheiten des Skrotums;N49.2;1;1;0
N701;Chronische Salpingitis und Oophoritis;N70.1;1;1;0
N72;Entzündliche Krankheit der Cervix uteri;N72;0;1;0
N736;Peritoneale Adhäsionen im weiblichen Becken;N73.6;1;1;0
N800;Endometriose des Uterus;N80.0;1;1;0
N801;Endometriose des Ovars;N80.1;1;1;0
N802;Endometriose der Tuba uterina;N80.2;0;1;0
N803;Endometriose des Beckenperitoneums;N80.3;1;1;0
N811;Zystozele;N81.1;1;1;0
N812;Partialprolaps des Uterus und der Vagina;N81.2;1;1;0
N813;Totalprolaps des Uterus und der Vagina;N81.3;1;1;0
N814;Uterovaginalprolaps, nicht näher bezeichnet;N81.4;1;1;0
N815;Vaginale Enterozele;N81.5;1;1;0
N816;Rektozele;N81.6;1;1;0
N830;Follikelzyste des Ovars;N83.0;0;1;0
N831;Zyste des Corpus luteum;N83.1;1;0;0
N832;Sonstige und nicht näher bezeichnete Ovarialzysten;N83.2;1;1;0
N840;Polyp des Corpus uteri;N84.0;0;1;0
N850;Glanduläre Hyperplasie des Endometriums;N85.0;1;0;0
N852;Hypertrophie des Uterus;N85.2;1;0;0
N872;Hochgradige Dysplasie der Cervix uteri, anderenorts nicht klassifiziert;N87.2;1;0;0
N920;Zu starke oder zu häufige Menstruation bei regelmäßigem Menstruationszyklus;N92.0;1;1;0
N921;Zu starke oder zu häufige Menstruation bei unregelmäßigem Menstruationszyklus;N92.1;1;1;0
N924;Zu starke Blutung in der Prämenopause;N92.4;1;1;0
N938;Sonstige näher bezeichnete abnorme Uterus- oder Vaginalblutung;N93.8;0;1;0
N945;Sekundäre Dysmenorrhoe;N94.5;0;1;0
N946;Dysmenorrhoe, nicht näher bezeichnet;N94.6;0;1;0
N971;Sterilität tubaren Ursprungs bei der Frau;N97.1;1;1;0
N981;Hyperstimulation der Ovarien;N98.1;1;0;0
N991;Harnröhrenstriktur nach medizinischen Maßnahmen;N99.1;1;1;0
N993;Prolaps des Scheidenstumpfes nach Hysterektomie;N99.3;1;1;0
O091;Schwangerschaftsdauer: 5 bis 13 vollendete Wochen;O09.1;0;1;0
O092;Schwangerschaftsdauer: 14. Woche bis 19 vollendete Wochen;O09.2;0;1;0
O093;Schwangerschaftsdauer: 20. Woche bis 25 vollendete Wochen;O09.3;0;1;0
O094;Schwangerschaftsdauer: 26. Woche bis 33 vollendete Wochen;O09.4;0;1;0
O095;Schwangerschaftsdauer: 34. Woche bis 36 vollendete Wochen;O09.5;0;1;0
O096;Schwangerschaftsdauer: 37. Woche bis 41 vollendete Wochen;O09.6;0;1;0
O097;Schwangerschaftsdauer: Mehr als 41 vollendete Wochen;O09.7;0;1;0
O100;Vorher bestehende essentielle Hypertonie, die Schwangerschaft, Geburt und Wochenbett kompliziert;O10.0;0;1;0
O13;Gestationshypertonie [schwangerschaftsinduzierte Hypertonie];O13;1;1;0
O140;Leichte bis mäßige Präeklampsie;O14.0;1;1;0
O142;HELLP-Syndrom;O14.2;1;1;0
O200;Drohender Abort;O20.0;1;0;0
O208;Sonstige Blutung in der Frühschwangerschaft;O20.8;1;0;0
O209;Blutung in der Frühschwangerschaft, nicht näher bezeichnet;O20.9;1;0;0
O210;Leichte Hyperemesis gravidarum;O21.0;1;1;0
O211;Hyperemesis gravidarum mit Stoffwechselstörung;O21.1;1;0;0
O230;Infektionen der Niere in der Schwangerschaft;O23.0;1;0;0
O235;Infektionen des Genitaltraktes in der Schwangerschaft;O23.5;1;1;0
O244;Diabetes mellitus, während der Schwangerschaft auftretend;O24.4;1;1;0
O267;Subluxation der Symphysis (pubica) während der Schwangerschaft, der Geburt und des Wochenbettes;O26.7;0;1;0
O2681;Nierenkrankheit, mit der Schwangerschaft verbunden;O26.81;1;1;0
O2688;Sonstige näher bezeichnete Zustände, die mit der Schwangerschaft verbunden sind;O26.88;1;1;0
O300;Zwillingsschwangerschaft;O30.0;0;1;0
O321;Betreuung der Mutter wegen Beckenendlage;O32.1;1;1;0
O324;Betreuung der Mutter bei Nichteintreten des Kopfes zum Termin;O32.4;1;1;0
O334;Betreuung der Mutter wegen Missverhältnis bei kombinierter mütterlicher und fetaler Ursache;O33.4;1;1;0
O335;Betreuung der Mutter bei Missverhältnis durch ungewöhnlich großen Feten;O33.5;0;1;0
O339;Betreuung der Mutter bei Missverhältnis, nicht näher bezeichnet;O33.9;1;0;0
O342;Betreuung der Mutter bei Uterusnarbe durch vorangegangenen chirurgischen Eingriff;O34.2;1;1;0
O3438;Betreuung der Mutter bei sonstiger Zervixinsuffizienz;O34.38;0;1;0
O360;Betreuung der Mutter wegen Rhesus-Isoimmunisierung;O36.0;1;1;0
O363;Betreuung der Mutter wegen Anzeichen für fetale Hypoxie;O36.3;1;1;0
O365;Betreuung der Mutter wegen fetaler Wachstumsretardierung;O36.5;1;1;0
O366;Betreuung der Mutter wegen fetaler Hypertrophie;O36.6;0;1;0
O40;Polyhydramnion;O40;0;1;0
O410;Oligohydramnion;O41.0;0;1;0
O420;Vorzeitiger Blasensprung, Wehenbeginn innerhalb von 24 Stunden;O42.0;1;1;0
O4211;Vorzeitiger Blasensprung, Wehenbeginn nach Ablauf von 1 bis 7 Tagen;O42.11;1;1;0
O429;Vorzeitiger Blasensprung, nicht näher bezeichnet;O42.9;0;1;0
O438;Sonstige pathologische Zustände der Plazenta;O43.8;1;1;0
O459;Vorzeitige Plazentalösung, nicht näher bezeichnet;O45.9;0;1;0
O470;Frustrane Kontraktionen vor 37 vollendeten Schwangerschaftswochen;O47.0;1;0;0
O471;Frustrane Kontraktionen ab 37 oder mehr vollendeten Schwangerschaftswochen;O47.1;1;0;0
O48;Übertragene Schwangerschaft;O48;1;1;0
O600;Vorzeitige Wehen ohne Entbindung;O60.0;1;0;0
O601;Vorzeitige spontane Wehen mit vorzeitiger Entbindung;O60.1;1;1;0
O610;Misslungene medikamentöse Geburtseinleitung;O61.0;1;1;0
O620;Primäre Wehenschwäche;O62.0;1;1;0
O621;Sekundäre Wehenschwäche;O62.1;1;1;0
O630;Protrahiert verlaufende Eröffnungsperiode (bei der Geburt);O63.0;1;1;0
O631;Protrahiert verlaufende Austreibungsperiode (bei der Geburt);O63.1;1;1;0
O640;Geburtshindernis durch unvollständige Drehung des kindlichen Kopfes;O64.0;1;1;0
O641;Geburtshindernis durch Beckenendlage;O64.1;1;1;0
O645;Geburtshindernis durch kombinierte Einstellungsanomalien;O64.5;1;1;0
O651;Geburtshindernis durch allgemein verengtes Becken;O65.1;0;1;0
O654;Geburtshindernis durch Missverhältnis zwischen Fet und Becken, nicht näher bezeichnet;O65.4;1;1;0
O655;Geburtshindernis durch Anomalie der mütterlichen Beckenorgane;O65.5;0;1;0
O660;Geburtshindernis durch Schulterdystokie;O66.0;0;1;0
O680;Komplikationen bei Wehen und Entbindung durch abnorme fetale Herzfrequenz;O68.0;1;1;0
O681;Komplikationen bei Wehen und Entbindung durch Mekonium im Fruchtwasser;O68.1;1;1;0
O682;Komplikationen bei Wehen und Entbindung durch abnorme fetale Herzfrequenz mit Mekonium im Fruchtwasser;O68.2;1;1;0
O683;Komplikationen bei Wehen und Entbindung durch fetalen Distress, biochemisch nachgewiesen;O68.3;1;1;0
O691;Komplikationen bei Wehen und Entbindung durch Nabelschnurumschlingung des Halses mit Kompression der Nabelschnur;O69.1;1;1;0
O692;Komplikationen bei Wehen und Entbindung durch sonstige Nabelschnurverschlingung, mit Kompression;O69.2;1;1;0
O693;Komplikationen bei Wehen und Entbindung durch zu kurze Nabelschnur;O69.3;0;1;0
O698;Komplikationen bei Wehen und Entbindung durch sonstige Nabelschnurkomplikationen;O69.8;1;1;0
O699;Komplikation bei Wehen und Entbindung durch Nabelschnurkomplikation, nicht näher bezeichnet;O69.9;0;1;0
O700;Dammriss 1. Grades unter der Geburt;O70.0;1;1;0
O701;Dammriss 2. Grades unter der Geburt;O70.1;1;1;0
O702;Dammriss 3. Grades unter der Geburt;O70.2;1;1;0
O711;Uterusruptur während der Geburt;O71.1;0;1;0
O714;Hoher Scheidenriss unter der Geburt;O71.4;1;1;0
O718;Sonstige näher bezeichnete Verletzungen unter der Geburt;O71.8;1;1;0
O721;Sonstige unmittelbar postpartal auftretende Blutung;O72.1;1;1;0
O757;Vaginale Entbindung nach vorangegangener Schnittentbindung;O75.7;1;1;0
O80;Spontangeburt eines Einlings;O80;1;1;0
O81;Geburt eines Einlings durch Zangen- oder Vakuumextraktion;O81;0;1;0
O82;Geburt eines Einlings durch Schnittentbindung [Sectio caesarea];O82;1;1;0
O872;Hämorrhoiden im Wochenbett;O87.2;1;1;0
O902;Hämatom einer geburtshilflichen Wunde;O90.2;0;1;0
O9210;Rhagade der Brustwarze im Zusammenhang mit der Gestation: Ohne Angabe von Schwierigkeiten beim Anlegen;O92.10;0;1;0
O9211;Rhagade der Brustwarze im Zusammenhang mit der Gestation: Mit Angabe von Schwierigkeiten beim Anlegen;O92.11;0;1;0
O9250;Hemmung der Laktation: Ohne Angabe von Schwierigkeiten beim Anlegen;O92.50;0;1;0
O988;Sonstige infektiöse und parasitäre Krankheiten der Mutter, die Schwangerschaft, Geburt und Wochenbett komplizieren;O98.8;1;0;0
O990;Anämie, die Schwangerschaft, Geburt und Wochenbett kompliziert;O99.0;1;1;0
O992;Endokrine, Ernährungs- und Stoffwechselkrankheiten, die Schwangerschaft, Geburt und Wochenbett komplizieren;O99.2;0;1;0
O994;Krankheiten des Kreislaufsystems, die Schwangerschaft, Geburt und Wochenbett komplizieren;O99.4;0;1;0
O995;Krankheiten des Atmungssystems, die Schwangerschaft, Geburt und Wochenbett komplizieren;O99.5;1;1;0
O996;Krankheiten des Verdauungssystems, die Schwangerschaft, Geburt und Wochenbett komplizieren;O99.6;1;1;0
O998;Sonstige näher bezeichnete Krankheiten und Zustände, die Schwangerschaft, Geburt und Wochenbett komplizieren;O99.8;1;1;0
P050;Für das Gestationsalter zu leichte Neugeborene;P05.0;1;1;0
P051;Für das Gestationsalter zu kleine Neugeborene;P05.1;1;1;0
P059;Intrauterine Mangelentwicklung, nicht näher bezeichnet;P05.9;1;0;0
P0712;Neugeborenes: Geburtsgewicht 1500 bis unter 2500 Gramm;P07.12;1;1;0
P073;Sonstige vor dem Termin Geborene;P07.3;1;1;0
P080;Übergewichtige Neugeborene;P08.0;1;1;0
P081;Sonstige für das Gestationsalter zu schwere Neugeborene;P08.1;1;0;0
P082;Nach dem Termin Geborenes, nicht zu schwer für das Gestationsalter;P08.2;1;0;0
P120;Kephalhämatom durch Geburtsverletzung;P12.0;1;0;0
P121;Geburtsgeschwulst durch Geburtsverletzung;P12.1;1;0;0
P134;Klavikularfraktur durch Geburtsverletzung;P13.4;1;0;0
P211;Leichte oder mäßige Asphyxie unter der Geburt;P21.1;1;0;0
P228;Sonstige Atemnot [Respiratory distress] beim Neugeborenen;P22.8;1;1;0
P229;Atemnot [Respiratory distress] beim Neugeborenen, nicht näher bezeichnet;P22.9;1;0;0
P285;Respiratorisches Versagen beim Neugeborenen;P28.5;1;0;0
P288;Sonstige näher bezeichnete Störungen der Atmung beim Neugeborenen;P28.8;1;0;0
P289;Störung der Atmung beim Neugeborenen, nicht näher bezeichnet;P28.9;1;0;0
P391;Konjunktivitis und Dakryozystitis beim Neugeborenen;P39.1;1;0;0
P558;Sonstige hämolytische Krankheiten beim Feten und Neugeborenen;P55.8;1;0;0
P590;Neugeborenenikterus in Verbindung mit vorzeitiger Geburt;P59.0;1;0;0
P598;Neugeborenenikterus durch sonstige näher bezeichnete Ursachen;P59.8;1;1;0
P599;Neugeborenenikterus, nicht näher bezeichnet;P59.9;1;1;0
P700;Syndrom des Kindes einer Mutter mit gestationsbedingtem Diabetes mellitus;P70.0;1;1;0
P704;Sonstige Hypoglykämie beim Neugeborenen;P70.4;1;1;0
P808;Sonstige Hypothermie beim Neugeborenen;P80.8;0;1;0
P922;Trinkunlust beim Neugeborenen;P92.2;0;1;0
P925;Schwierigkeit beim Neugeborenen bei Brusternährung;P92.5;0;1;0
P968;Sonstige näher bezeichnete Zustände, die ihren Ursprung in der Perinatalperiode haben;P96.8;0;1;0
Q142;Angeborene Fehlbildung der Papille;Q14.2;0;1;0
Q175;Abstehendes Ohr;Q17.5;1;0;0
Q180;Branchiogene(r) Sinus, Fistel und Zyste;Q18.0;1;0;0
Q188;Sonstige näher bezeichnete angeborene Fehlbildungen des Gesichtes und des Halses;Q18.8;1;0;0
Q210;Ventrikelseptumdefekt;Q21.0;1;0;0
Q309;Angeborene Fehlbildung der Nase, nicht näher bezeichnet;Q30.9;0;1;0
Q385;Angeborene Fehlbildungen des Gaumens, anderenorts nicht klassifiziert;Q38.5;0;1;0
Q630;Akzessorische Niere;Q63.0;0;1;0
Q668;Sonstige angeborene Deformitäten der Füße;Q66.8;0;1;0
Q674;Sonstige angeborene Deformitäten des Schädels, des Gesichtes und des Kiefers;Q67.4;0;1;0
Q724;Longitudinaler Reduktionsdefekt des Femurs;Q72.4;1;0;0
Q725;Longitudinaler Reduktionsdefekt der Tibia;Q72.5;0;1;0
R011;Herzgeräusch, nicht näher bezeichnet;R01.1;1;0;0
